id,firstname,lastname,pos,birthdate,daysalive,season,seasonid,gameid,assists,goals,sumgoals,pim,shots,games,hits,ppg,ppp,gwg,otg,shg,shp,bs,pm,pts,team,opp,date,home,win
8466139,Patrick,Marleau,C,1979-09-15,9593,20052006,8,590,0,0,166,0,3,1,2,0,0,0,0,0,0,0,0,0,San Jose Sharks,Anaheim Ducks,2005-12-20,True,True
8466139,Patrick,Marleau,C,1979-09-15,9595,20052006,8,591,0,1,167,2,4,1,1,0,0,0,0,0,0,1,1,1,San Jose Sharks,Phoenix Coyotes,2005-12-22,False,False
8466139,Patrick,Marleau,C,1979-09-15,9596,20052006,8,592,0,0,167,0,2,1,0,0,0,0,0,0,0,0,-1,0,San Jose Sharks,St. Louis Blues,2005-12-23,True,False
8466139,Patrick,Marleau,C,1979-09-15,9599,20052006,8,593,1,0,167,0,3,1,1,0,1,0,0,0,0,2,0,1,San Jose Sharks,Los Angeles Kings,2005-12-26,False,False
8466139,Patrick,Marleau,C,1979-09-15,9601,20052006,8,594,0,0,167,0,3,1,1,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Phoenix Coyotes,2005-12-28,True,False
8466139,Patrick,Marleau,C,1979-09-15,9603,20052006,8,595,0,1,168,2,3,1,1,1,1,0,0,0,0,0,0,1,San Jose Sharks,Colorado Avalanche,2005-12-30,True,True
8466139,Patrick,Marleau,C,1979-09-15,9609,20052006,8,596,0,0,168,0,6,1,0,0,0,0,0,0,0,0,1,0,San Jose Sharks,Columbus Blue Jackets,2006-01-05,True,True
8466139,Patrick,Marleau,C,1979-09-15,9611,20052006,8,597,0,1,169,0,4,1,0,1,1,0,0,0,0,0,-1,1,San Jose Sharks,Los Angeles Kings,2006-01-07,True,True
8466139,Patrick,Marleau,C,1979-09-15,9614,20052006,8,598,2,1,170,0,5,1,1,1,2,0,0,0,0,0,1,3,San Jose Sharks,Boston Bruins,2006-01-10,False,True
8466139,Patrick,Marleau,C,1979-09-15,9616,20052006,8,599,0,1,171,0,2,1,0,0,0,1,0,0,0,0,1,1,San Jose Sharks,Ottawa Senators,2006-01-12,False,True
8466139,Patrick,Marleau,C,1979-09-15,9618,20052006,8,600,0,0,171,0,4,1,1,0,0,0,0,0,0,0,-2,0,San Jose Sharks,Montréal Canadiens,2006-01-14,False,False
8466139,Patrick,Marleau,C,1979-09-15,9620,20052006,8,601,1,0,171,0,4,1,0,0,0,0,0,0,0,0,0,1,San Jose Sharks,Tampa Bay Lightning,2006-01-16,True,True
8466139,Patrick,Marleau,C,1979-09-15,9623,20052006,8,602,0,0,171,0,2,1,2,0,0,0,0,0,0,0,1,0,San Jose Sharks,Edmonton Oilers,2006-01-19,True,False
8466139,Patrick,Marleau,C,1979-09-15,9625,20052006,8,603,2,1,172,0,4,1,1,1,2,1,1,0,0,0,0,3,San Jose Sharks,Los Angeles Kings,2006-01-21,False,True
8466139,Patrick,Marleau,C,1979-09-15,9628,20052006,8,604,1,2,174,4,5,1,0,0,1,0,0,0,0,0,2,3,San Jose Sharks,Los Angeles Kings,2006-01-24,True,True
8466139,Patrick,Marleau,C,1979-09-15,9630,20052006,8,605,0,0,174,0,5,1,2,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Anaheim Ducks,2006-01-26,True,False
8466139,Patrick,Marleau,C,1979-09-15,9632,20052006,8,606,0,0,174,0,8,1,0,0,0,0,0,0,0,0,-2,0,San Jose Sharks,Phoenix Coyotes,2006-01-28,False,False
8466139,Patrick,Marleau,C,1979-09-15,9634,20052006,8,607,0,0,174,0,3,1,4,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Dallas Stars,2006-01-30,False,False
8466139,Patrick,Marleau,C,1979-09-15,9636,20052006,8,608,0,0,174,0,4,1,0,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Anaheim Ducks,2006-02-01,False,True
8466139,Patrick,Marleau,C,1979-09-15,9637,20052006,8,609,0,0,174,0,1,1,0,0,0,0,0,0,0,0,0,0,San Jose Sharks,Minnesota Wild,2006-02-02,True,False
8466139,Patrick,Marleau,C,1979-09-15,9639,20052006,8,610,0,0,174,2,2,1,4,0,0,0,0,0,0,1,-1,0,San Jose Sharks,Anaheim Ducks,2006-02-04,True,False
8466139,Patrick,Marleau,C,1979-09-15,9641,20052006,8,611,2,1,175,0,4,1,2,1,2,0,0,0,0,0,1,3,San Jose Sharks,Calgary Flames,2006-02-06,True,False
8466139,Patrick,Marleau,C,1979-09-15,9643,20052006,8,612,0,1,176,0,5,1,0,0,0,0,0,0,0,0,1,1,San Jose Sharks,Chicago Blackhawks,2006-02-08,True,True
8466139,Patrick,Marleau,C,1979-09-15,9645,20052006,8,613,4,0,176,0,2,1,3,0,2,0,0,0,0,0,1,4,San Jose Sharks,Dallas Stars,2006-02-10,True,True
8466139,Patrick,Marleau,C,1979-09-15,9647,20052006,8,614,0,2,178,0,3,1,1,1,1,0,0,0,0,0,-2,2,San Jose Sharks,Phoenix Coyotes,2006-02-12,False,True
8466139,Patrick,Marleau,C,1979-09-15,9663,20052006,8,615,2,1,179,0,2,1,1,1,3,0,0,0,0,0,-1,3,San Jose Sharks,Detroit Red Wings,2006-02-28,True,True
8466139,Patrick,Marleau,C,1979-09-15,9666,20052006,8,616,0,1,180,2,3,1,0,0,0,0,0,0,0,0,0,1,San Jose Sharks,Edmonton Oilers,2006-03-03,False,False
8466139,Patrick,Marleau,C,1979-09-15,9667,20052006,8,617,0,0,180,2,3,1,1,0,0,0,0,0,0,2,0,0,San Jose Sharks,Calgary Flames,2006-03-04,False,False
8466139,Patrick,Marleau,C,1979-09-15,9670,20052006,8,618,0,0,180,2,1,1,0,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Anaheim Ducks,2006-03-07,False,False
8466139,Patrick,Marleau,C,1979-09-15,9672,20052006,8,619,1,1,181,2,3,1,0,0,0,0,0,0,0,0,2,2,San Jose Sharks,Edmonton Oilers,2006-03-09,True,True
8466139,Patrick,Marleau,C,1979-09-15,9674,20052006,8,620,0,0,181,0,7,1,0,0,0,0,0,0,0,1,0,0,San Jose Sharks,Nashville Predators,2006-03-11,True,True
8466139,Patrick,Marleau,C,1979-09-15,9676,20052006,8,621,0,1,182,0,2,1,0,0,0,0,0,0,0,0,1,1,San Jose Sharks,Los Angeles Kings,2006-03-13,True,True
8466139,Patrick,Marleau,C,1979-09-15,9679,20052006,8,622,1,0,182,0,0,1,1,0,0,0,0,0,0,4,1,1,San Jose Sharks,St. Louis Blues,2006-03-16,True,True
8466139,Patrick,Marleau,C,1979-09-15,9681,20052006,8,623,0,0,182,0,1,1,2,0,0,0,0,0,0,0,1,0,San Jose Sharks,Dallas Stars,2006-03-18,True,False
8466139,Patrick,Marleau,C,1979-09-15,9682,20052006,8,624,0,2,184,0,4,1,2,2,2,0,0,0,0,1,-1,2,San Jose Sharks,Colorado Avalanche,2006-03-19,True,True
8466139,Patrick,Marleau,C,1979-09-15,9684,20052006,8,625,1,0,184,0,4,1,0,0,0,0,0,0,0,0,1,1,San Jose Sharks,St. Louis Blues,2006-03-21,False,True
8466139,Patrick,Marleau,C,1979-09-15,9686,20052006,8,626,0,0,184,0,2,1,0,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Detroit Red Wings,2006-03-23,False,False
8466139,Patrick,Marleau,C,1979-09-15,9688,20052006,8,627,1,1,185,0,2,1,0,1,2,0,0,0,0,0,-1,2,San Jose Sharks,Minnesota Wild,2006-03-25,False,True
8466139,Patrick,Marleau,C,1979-09-15,9689,20052006,8,628,1,0,185,0,3,1,1,0,1,0,0,0,0,0,-1,1,San Jose Sharks,Chicago Blackhawks,2006-03-26,False,True
8466139,Patrick,Marleau,C,1979-09-15,9691,20052006,8,629,0,0,185,0,4,1,0,0,0,0,0,0,0,0,0,0,San Jose Sharks,Columbus Blue Jackets,2006-03-28,False,False
8466139,Patrick,Marleau,C,1979-09-15,9693,20052006,8,630,1,0,185,0,2,1,3,0,0,0,0,0,0,1,0,1,San Jose Sharks,Phoenix Coyotes,2006-03-30,True,False
8466139,Patrick,Marleau,C,1979-09-15,9695,20052006,8,631,1,0,185,0,2,1,1,0,1,0,0,0,0,0,-1,1,San Jose Sharks,Phoenix Coyotes,2006-04-01,True,False
8466139,Patrick,Marleau,C,1979-09-15,9697,20052006,8,632,1,1,186,0,4,1,2,1,2,0,0,0,0,0,-1,2,San Jose Sharks,Dallas Stars,2006-04-03,False,True
8466139,Patrick,Marleau,C,1979-09-15,9699,20052006,8,633,0,0,186,0,0,1,1,0,0,0,0,0,0,0,0,0,San Jose Sharks,Colorado Avalanche,2006-04-05,False,True
8466139,Patrick,Marleau,C,1979-09-15,9700,20052006,8,634,1,0,186,0,3,1,0,0,1,0,0,0,0,0,1,1,San Jose Sharks,Los Angeles Kings,2006-04-06,False,True
8466139,Patrick,Marleau,C,1979-09-15,9703,20052006,8,635,0,1,187,0,4,1,0,1,1,0,0,0,0,0,0,1,San Jose Sharks,Dallas Stars,2006-04-09,True,True
8466139,Patrick,Marleau,C,1979-09-15,9704,20052006,8,636,1,0,187,0,1,1,0,0,1,0,0,0,0,0,-2,1,San Jose Sharks,Phoenix Coyotes,2006-04-10,False,True
8466139,Patrick,Marleau,C,1979-09-15,9706,20052006,8,637,1,0,187,0,2,1,1,0,0,0,0,0,0,0,1,1,San Jose Sharks,Vancouver Canucks,2006-04-12,False,True
8466139,Patrick,Marleau,C,1979-09-15,9707,20052006,8,638,0,0,187,2,4,1,1,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Vancouver Canucks,2006-04-13,True,True
8466139,Patrick,Marleau,C,1979-09-15,9709,20052006,8,639,0,0,187,0,1,1,0,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Anaheim Ducks,2006-04-15,True,True
8466139,Patrick,Marleau,C,1979-09-15,9711,20052006,8,640,0,0,187,0,5,1,0,0,0,0,0,0,0,0,-2,0,San Jose Sharks,Los Angeles Kings,2006-04-17,True,False
8466139,Patrick,Marleau,C,1979-09-15,9882,20062007,9,641,0,0,187,0,1,1,1,0,0,0,0,0,0,0,-1,0,San Jose Sharks,St. Louis Blues,2006-10-05,True,True
8466139,Patrick,Marleau,C,1979-09-15,9884,20062007,9,642,2,0,187,0,3,1,0,0,2,0,0,0,0,0,0,2,San Jose Sharks,New York Islanders,2006-10-07,True,True
8466139,Patrick,Marleau,C,1979-09-15,9886,20062007,9,643,3,0,187,0,1,1,1,0,1,0,0,0,0,0,2,3,San Jose Sharks,Calgary Flames,2006-10-09,False,True
8466139,Patrick,Marleau,C,1979-09-15,9889,20062007,9,644,1,0,187,2,1,1,2,0,1,0,0,0,0,0,-1,1,San Jose Sharks,Edmonton Oilers,2006-10-12,False,False
8466139,Patrick,Marleau,C,1979-09-15,9890,20062007,9,645,0,1,188,0,2,1,0,0,0,0,0,0,0,0,2,1,San Jose Sharks,Vancouver Canucks,2006-10-13,False,True
8466139,Patrick,Marleau,C,1979-09-15,9894,20062007,9,646,0,0,188,0,2,1,0,0,0,0,0,0,0,0,1,0,San Jose Sharks,Dallas Stars,2006-10-17,True,True
8466139,Patrick,Marleau,C,1979-09-15,9896,20062007,9,647,0,2,190,0,4,1,0,2,2,0,0,0,0,0,0,2,San Jose Sharks,Detroit Red Wings,2006-10-19,True,True
8466139,Patrick,Marleau,C,1979-09-15,9898,20062007,9,648,0,1,191,0,4,1,0,0,0,0,0,0,0,0,0,1,San Jose Sharks,Minnesota Wild,2006-10-21,True,False
8466139,Patrick,Marleau,C,1979-09-15,9900,20062007,9,649,1,0,191,0,2,1,0,0,1,0,0,0,0,0,0,1,San Jose Sharks,Columbus Blue Jackets,2006-10-23,False,True
8466139,Patrick,Marleau,C,1979-09-15,9902,20062007,9,650,0,0,191,0,0,1,1,0,0,0,0,0,0,1,0,0,San Jose Sharks,Detroit Red Wings,2006-10-25,False,False
8466139,Patrick,Marleau,C,1979-09-15,9903,20062007,9,651,0,1,192,0,4,1,0,1,1,0,0,0,0,0,-1,1,San Jose Sharks,Nashville Predators,2006-10-26,False,False
8466139,Patrick,Marleau,C,1979-09-15,9906,20062007,9,652,0,1,193,2,2,1,0,1,1,1,0,0,0,0,0,1,San Jose Sharks,Tampa Bay Lightning,2006-10-29,False,True
8466139,Patrick,Marleau,C,1979-09-15,9908,20062007,9,653,0,0,193,0,1,1,1,0,0,0,0,0,0,1,0,0,San Jose Sharks,Florida Panthers,2006-10-31,False,True
8466139,Patrick,Marleau,C,1979-09-15,9910,20062007,9,654,0,0,193,0,2,1,0,0,0,0,0,0,0,0,-1,0,San Jose Sharks,New York Rangers,2006-11-02,True,False
8466139,Patrick,Marleau,C,1979-09-15,9912,20062007,9,655,0,0,193,0,1,1,0,0,0,0,0,0,0,0,-2,0,San Jose Sharks,Pittsburgh Penguins,2006-11-04,True,True
8466139,Patrick,Marleau,C,1979-09-15,9915,20062007,9,656,1,1,194,0,4,1,1,0,0,0,0,0,0,0,2,2,San Jose Sharks,Minnesota Wild,2006-11-07,True,True
8466139,Patrick,Marleau,C,1979-09-15,9917,20062007,9,657,0,3,197,0,3,1,0,1,1,0,0,0,0,0,3,3,San Jose Sharks,Los Angeles Kings,2006-11-09,False,True
8466139,Patrick,Marleau,C,1979-09-15,9919,20062007,9,658,1,1,198,0,2,1,1,0,0,1,0,0,0,0,2,2,San Jose Sharks,Phoenix Coyotes,2006-11-11,False,True
8466139,Patrick,Marleau,C,1979-09-15,9921,20062007,9,659,1,0,198,0,3,1,1,0,0,0,0,0,0,0,1,1,San Jose Sharks,Los Angeles Kings,2006-11-13,False,False
8466139,Patrick,Marleau,C,1979-09-15,9923,20062007,9,660,1,1,199,0,2,1,0,1,1,1,0,0,0,0,0,2,San Jose Sharks,Colorado Avalanche,2006-11-15,False,True
8466139,Patrick,Marleau,C,1979-09-15,9926,20062007,9,661,1,0,199,0,2,1,0,0,0,0,0,0,0,0,1,1,San Jose Sharks,Philadelphia Flyers,2006-11-18,True,True
8466139,Patrick,Marleau,C,1979-09-15,9929,20062007,9,662,0,0,199,0,1,1,0,0,0,0,0,0,0,0,0,0,San Jose Sharks,Anaheim Ducks,2006-11-21,False,False
8466139,Patrick,Marleau,C,1979-09-15,9930,20062007,9,663,2,1,200,0,2,1,0,0,1,1,0,0,0,0,1,3,San Jose Sharks,Los Angeles Kings,2006-11-22,True,True
8466139,Patrick,Marleau,C,1979-09-15,9933,20062007,9,664,0,0,200,0,4,1,1,0,0,0,0,0,0,0,0,0,San Jose Sharks,New Jersey Devils,2006-11-25,True,True
8466139,Patrick,Marleau,C,1979-09-15,9936,20062007,9,665,0,0,200,0,2,1,0,0,0,0,0,0,0,0,0,0,San Jose Sharks,St. Louis Blues,2006-11-28,False,True
8466139,Patrick,Marleau,C,1979-09-15,9937,20062007,9,666,0,0,200,0,3,1,0,0,0,0,0,0,0,0,1,0,San Jose Sharks,Minnesota Wild,2006-11-29,False,True
8466139,Patrick,Marleau,C,1979-09-15,9940,20062007,9,667,0,1,201,0,2,1,1,1,1,0,0,0,0,0,-1,1,San Jose Sharks,Detroit Red Wings,2006-12-02,False,True
8466139,Patrick,Marleau,C,1979-09-15,9942,20062007,9,668,0,0,201,0,1,1,2,0,0,0,0,0,0,0,0,0,San Jose Sharks,Dallas Stars,2006-12-04,False,False
8466139,Patrick,Marleau,C,1979-09-15,9945,20062007,9,669,0,0,201,0,5,1,1,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Colorado Avalanche,2006-12-07,True,False
8466139,Patrick,Marleau,C,1979-09-15,9947,20062007,9,670,1,0,201,0,1,1,0,0,1,0,0,0,0,0,-1,1,San Jose Sharks,Nashville Predators,2006-12-09,True,True
8466139,Patrick,Marleau,C,1979-09-15,9949,20062007,9,671,3,0,201,0,3,1,0,0,2,0,0,0,0,0,1,3,San Jose Sharks,Phoenix Coyotes,2006-12-11,True,True
8466139,Patrick,Marleau,C,1979-09-15,9950,20062007,9,672,0,0,201,0,2,1,0,0,0,0,0,0,0,0,0,0,San Jose Sharks,Los Angeles Kings,2006-12-12,False,True
8466139,Patrick,Marleau,C,1979-09-15,9952,20062007,9,673,0,0,201,0,3,1,2,0,0,0,0,0,0,1,-4,0,San Jose Sharks,Los Angeles Kings,2006-12-14,True,False
8466139,Patrick,Marleau,C,1979-09-15,9954,20062007,9,674,1,1,202,2,2,1,0,0,1,0,0,0,0,0,1,2,San Jose Sharks,Anaheim Ducks,2006-12-16,True,True
8466139,Patrick,Marleau,C,1979-09-15,9959,20062007,9,675,0,0,202,0,1,1,3,0,0,0,0,0,0,0,0,0,San Jose Sharks,Dallas Stars,2006-12-21,True,False
8466139,Patrick,Marleau,C,1979-09-15,9961,20062007,9,676,0,0,202,0,2,1,0,0,0,0,0,0,0,0,0,0,San Jose Sharks,Calgary Flames,2006-12-23,True,True
8466139,Patrick,Marleau,C,1979-09-15,9964,20062007,9,677,0,1,203,2,1,1,2,0,0,0,0,0,0,0,2,1,San Jose Sharks,Anaheim Ducks,2006-12-26,True,False
8466139,Patrick,Marleau,C,1979-09-15,9966,20062007,9,678,0,0,203,0,1,1,1,0,0,0,0,0,0,0,0,0,San Jose Sharks,Phoenix Coyotes,2006-12-28,True,False
8466139,Patrick,Marleau,C,1979-09-15,9968,20062007,9,679,0,0,203,0,3,1,1,0,0,0,0,0,0,0,-3,0,San Jose Sharks,Phoenix Coyotes,2006-12-30,False,False
8466139,Patrick,Marleau,C,1979-09-15,9969,20062007,9,680,1,1,204,0,6,1,3,1,1,1,0,0,0,0,1,2,San Jose Sharks,Dallas Stars,2006-12-31,False,True
8466139,Patrick,Marleau,C,1979-09-15,9973,20062007,9,681,3,1,205,4,4,1,1,1,3,0,0,0,0,0,1,4,San Jose Sharks,Detroit Red Wings,2007-01-04,True,True
8466139,Patrick,Marleau,C,1979-09-15,9975,20062007,9,682,2,1,206,2,3,1,1,1,3,0,0,0,0,1,0,3,San Jose Sharks,Columbus Blue Jackets,2007-01-06,True,True
8466139,Patrick,Marleau,C,1979-09-15,9979,20062007,9,683,0,0,206,4,8,1,1,0,0,0,0,0,0,0,0,0,San Jose Sharks,Edmonton Oilers,2007-01-10,True,False
8466139,Patrick,Marleau,C,1979-09-15,9980,20062007,9,684,1,1,207,0,6,1,0,0,0,1,0,0,0,1,2,2,San Jose Sharks,Los Angeles Kings,2007-01-11,False,True
8466139,Patrick,Marleau,C,1979-09-15,9982,20062007,9,685,0,0,207,5,1,1,0,0,0,0,0,0,0,0,2,0,San Jose Sharks,Phoenix Coyotes,2007-01-13,False,True
8466139,Patrick,Marleau,C,1979-09-15,9984,20062007,9,686,2,1,208,0,8,1,1,1,3,1,0,0,0,0,0,3,San Jose Sharks,Colorado Avalanche,2007-01-15,True,True
8466139,Patrick,Marleau,C,1979-09-15,9987,20062007,9,687,2,1,209,2,4,1,0,0,0,0,0,0,0,1,3,3,San Jose Sharks,Phoenix Coyotes,2007-01-18,True,True
8466139,Patrick,Marleau,C,1979-09-15,9989,20062007,9,688,0,0,209,0,8,1,0,0,0,0,0,0,0,0,-1,0,San Jose Sharks,St. Louis Blues,2007-01-20,True,False
8466139,Patrick,Marleau,C,1979-09-15,9995,20062007,9,689,2,2,211,2,5,1,0,0,1,1,0,0,0,0,2,4,San Jose Sharks,Edmonton Oilers,2007-01-26,False,True
8466139,Patrick,Marleau,C,1979-09-15,9997,20062007,9,690,0,0,211,0,4,1,0,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Vancouver Canucks,2007-01-28,False,False
8466139,Patrick,Marleau,C,1979-09-15,9999,20062007,9,691,0,1,212,0,2,1,0,0,0,0,0,0,0,0,1,1,San Jose Sharks,Dallas Stars,2007-01-30,True,False
8466139,Patrick,Marleau,C,1979-09-15,10001,20062007,9,692,0,1,213,0,4,1,0,0,0,0,0,0,0,0,0,1,San Jose Sharks,Dallas Stars,2007-02-01,True,False
8466139,Patrick,Marleau,C,1979-09-15,10003,20062007,9,693,0,1,214,0,3,1,2,0,0,1,0,0,0,0,0,1,San Jose Sharks,Chicago Blackhawks,2007-02-03,True,True
8466139,Patrick,Marleau,C,1979-09-15,10006,20062007,9,694,2,1,215,0,5,1,1,1,2,0,0,0,0,0,-2,3,San Jose Sharks,Anaheim Ducks,2007-02-06,True,False
8466139,Patrick,Marleau,C,1979-09-15,10007,20062007,9,695,0,0,215,0,1,1,0,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Anaheim Ducks,2007-02-07,False,True
8466139,Patrick,Marleau,C,1979-09-15,10013,20062007,9,696,1,1,216,0,1,1,0,0,0,0,0,0,0,1,0,2,San Jose Sharks,St. Louis Blues,2007-02-13,False,True
8466139,Patrick,Marleau,C,1979-09-15,10014,20062007,9,697,0,0,216,0,1,1,1,0,0,0,0,0,0,0,-2,0,San Jose Sharks,Nashville Predators,2007-02-14,False,False
8466139,Patrick,Marleau,C,1979-09-15,10018,20062007,9,698,0,0,216,0,1,1,1,0,0,0,0,0,0,0,-2,0,San Jose Sharks,Dallas Stars,2007-02-18,False,False
8466139,Patrick,Marleau,C,1979-09-15,10022,20062007,9,699,1,0,216,0,0,1,0,0,1,0,0,0,0,0,1,1,San Jose Sharks,Chicago Blackhawks,2007-02-22,False,True
8466139,Patrick,Marleau,C,1979-09-15,10024,20062007,9,700,0,0,216,0,0,1,0,0,0,0,0,0,0,0,-2,0,San Jose Sharks,Calgary Flames,2007-02-24,False,False
8466139,Patrick,Marleau,C,1979-09-15,10026,20062007,9,701,0,0,216,0,1,1,1,0,0,0,0,0,0,1,0,0,San Jose Sharks,Anaheim Ducks,2007-02-26,True,False
8466139,Patrick,Marleau,C,1979-09-15,10034,20062007,9,702,0,0,216,0,1,1,0,0,0,0,0,0,0,0,0,0,San Jose Sharks,Minnesota Wild,2007-03-06,False,True
8466139,Patrick,Marleau,C,1979-09-15,10037,20062007,9,703,0,1,217,0,1,1,0,1,1,0,0,0,0,0,-2,1,San Jose Sharks,Vancouver Canucks,2007-03-09,True,False
8466139,Patrick,Marleau,C,1979-09-15,10039,20062007,9,704,0,0,217,0,2,1,1,0,0,0,0,0,0,0,0,0,San Jose Sharks,Edmonton Oilers,2007-03-11,True,True
8466139,Patrick,Marleau,C,1979-09-15,10041,20062007,9,705,1,0,217,0,0,1,1,0,1,0,0,0,0,0,1,1,San Jose Sharks,Chicago Blackhawks,2007-03-13,True,True
8466139,Patrick,Marleau,C,1979-09-15,10043,20062007,9,706,1,0,217,0,2,1,0,0,0,0,0,0,0,0,1,1,San Jose Sharks,Phoenix Coyotes,2007-03-15,False,True
8466139,Patrick,Marleau,C,1979-09-15,10044,20062007,9,707,0,0,217,0,2,1,1,0,0,0,0,0,0,0,0,0,San Jose Sharks,Columbus Blue Jackets,2007-03-16,True,True
8466139,Patrick,Marleau,C,1979-09-15,10046,20062007,9,708,1,0,217,0,0,1,1,0,0,0,0,0,0,1,1,1,San Jose Sharks,Colorado Avalanche,2007-03-18,False,False
8466139,Patrick,Marleau,C,1979-09-15,10049,20062007,9,709,0,0,217,2,1,1,1,0,0,0,0,0,0,0,0,0,San Jose Sharks,Chicago Blackhawks,2007-03-21,False,True
8466139,Patrick,Marleau,C,1979-09-15,10050,20062007,9,710,1,0,217,0,4,1,1,0,0,0,0,0,0,0,0,1,San Jose Sharks,Atlanta Thrashers,2007-03-22,False,True
8466139,Patrick,Marleau,C,1979-09-15,10052,20062007,9,711,2,0,217,0,2,1,1,0,2,0,0,0,0,1,-1,2,San Jose Sharks,Carolina Hurricanes,2007-03-24,False,False
8466139,Patrick,Marleau,C,1979-09-15,10055,20062007,9,712,1,2,219,0,2,1,0,1,1,0,0,0,0,1,2,3,San Jose Sharks,Los Angeles Kings,2007-03-27,True,True
8466139,Patrick,Marleau,C,1979-09-15,10058,20062007,9,713,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,San Jose Sharks,Phoenix Coyotes,2007-03-30,True,True
8466139,Patrick,Marleau,C,1979-09-15,10060,20062007,9,714,1,0,219,0,0,1,0,0,0,0,0,0,0,0,0,1,San Jose Sharks,Los Angeles Kings,2007-04-01,True,True
8466139,Patrick,Marleau,C,1979-09-15,10063,20062007,9,715,0,0,219,2,1,1,0,0,0,0,0,0,0,0,0,0,San Jose Sharks,Anaheim Ducks,2007-04-04,False,True
8466139,Patrick,Marleau,C,1979-09-15,10064,20062007,9,716,1,0,219,2,1,1,2,0,0,0,0,0,0,0,1,1,San Jose Sharks,Calgary Flames,2007-04-05,True,True
8466139,Patrick,Marleau,C,1979-09-15,10066,20062007,9,717,1,0,219,0,0,1,2,0,1,0,0,0,0,0,0,1,San Jose Sharks,Vancouver Canucks,2007-04-07,True,False
8466139,Patrick,Marleau,C,1979-09-15,10246,20072008,10,718,0,1,220,0,2,1,0,0,0,0,0,0,0,0,0,1,San Jose Sharks,Edmonton Oilers,2007-10-04,False,False
8466139,Patrick,Marleau,C,1979-09-15,10247,20072008,10,719,0,0,220,0,1,1,1,0,0,0,0,0,0,0,1,0,San Jose Sharks,Vancouver Canucks,2007-10-05,False,True
8466139,Patrick,Marleau,C,1979-09-15,10249,20072008,10,720,0,0,220,0,2,1,0,0,0,0,0,0,0,0,-2,0,San Jose Sharks,Colorado Avalanche,2007-10-07,False,False
8466139,Patrick,Marleau,C,1979-09-15,10252,20072008,10,721,1,0,220,0,0,1,0,0,1,0,0,0,0,0,0,1,San Jose Sharks,Chicago Blackhawks,2007-10-10,False,True
8466139,Patrick,Marleau,C,1979-09-15,10255,20072008,10,722,0,0,220,0,2,1,1,0,0,0,0,0,0,0,1,0,San Jose Sharks,Boston Bruins,2007-10-13,True,False
8466139,Patrick,Marleau,C,1979-09-15,10257,20072008,10,723,1,0,220,2,2,1,1,0,1,0,0,0,0,1,0,1,San Jose Sharks,Vancouver Canucks,2007-10-15,False,True
8466139,Patrick,Marleau,C,1979-09-15,10260,20072008,10,724,0,0,220,0,0,1,0,0,0,0,0,0,0,0,0,0,San Jose Sharks,Detroit Red Wings,2007-10-18,True,False
8466139,Patrick,Marleau,C,1979-09-15,10262,20072008,10,725,0,1,221,0,2,1,2,0,0,0,0,0,0,0,1,1,San Jose Sharks,Nashville Predators,2007-10-20,True,True
8466139,Patrick,Marleau,C,1979-09-15,10264,20072008,10,726,0,0,221,0,1,1,0,0,0,0,0,0,0,0,0,0,San Jose Sharks,Calgary Flames,2007-10-22,False,True
8466139,Patrick,Marleau,C,1979-09-15,10268,20072008,10,727,0,0,221,0,0,1,0,0,0,0,0,0,0,1,-1,0,San Jose Sharks,Detroit Red Wings,2007-10-26,False,False
8466139,Patrick,Marleau,C,1979-09-15,10269,20072008,10,728,0,0,221,0,3,1,1,0,0,0,0,0,0,0,0,0,San Jose Sharks,Columbus Blue Jackets,2007-10-27,False,False
8466139,Patrick,Marleau,C,1979-09-15,10271,20072008,10,729,0,0,221,0,3,1,0,0,0,0,0,0,0,0,-2,0,San Jose Sharks,Dallas Stars,2007-10-29,False,True
8466139,Patrick,Marleau,C,1979-09-15,10275,20072008,10,730,0,1,222,0,7,1,0,0,0,0,0,0,0,1,-2,1,San Jose Sharks,Los Angeles Kings,2007-11-02,True,False
8466139,Patrick,Marleau,C,1979-09-15,10276,20072008,10,731,0,0,222,0,0,1,2,0,0,0,0,0,0,0,1,0,San Jose Sharks,Los Angeles Kings,2007-11-03,False,True
8466139,Patrick,Marleau,C,1979-09-15,10280,20072008,10,732,0,0,222,0,1,1,0,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Dallas Stars,2007-11-07,True,False
8466139,Patrick,Marleau,C,1979-09-15,10282,20072008,10,733,0,0,222,0,2,1,2,0,0,0,0,0,0,0,-1,0,San Jose Sharks,Anaheim Ducks,2007-11-09,False,False
